source_,title,address,price,price_per_square_meter,area,rooms,market,buildyng_type,_1st_floor,floors,building_materials,windows,heating,year_of_build,trim_condition,rent,property_type,description,first_desc_title,first_desc,second_desc_title,second_desc,third_desc_title,third_desc,fourth_desc_title,fourth_desc,phone_number
https://www.otodom.pl/pl/oferta/dwa-pokoje-bialy-kamien-ostatnie-pietro-wys-3m-ID41Ybx,Dwa pokoje Biały Kamień! ostatnie piętro! wys. 3m,"Warszawa, Mokotów, Górny Mokotów",2 900 zł,N/A,"44,50 m²",2,N/A,apartamentowiec,5,5,N/A,drewniane,miejskie,2007,N/A,N/A,N/A,"Piękny, dwupokojowy apartament w prestiżowej lokalizacji. Ul. Biały kamień tuż przy Polach Mokotowskich. Doskonały punkt komunikacyjny przy jednoczesnej bliskości zieleni i terenów rekreacyjnych. Osiedle z pełną infrastrukturą (sklepy, restauracje, salony kosmetyczne, liczne punkty usługowe). Mieszkanie usytuowane na ostatnim - 5 piętrze. Widok na panoramę Mokotowa. Ponad standardowa wysokość, atut najwyższej kondygnacji - 3 metry! Wyjątkowo funkcjonalny i ergonomiczny rozkład pomieszczeń. Salon połączony z kuchnią (pełna zabudowa kuchenna wraz z agd wysokiej jakości) łącznie ok 22m2. Sypialnia z klimatyzacją. Bezpośrednio z przedpokoju dostępna łazienka oraz garderoba. Podłogi drewniane z dębu naturalnego. Z części dziennej wyjście na ładny kwadratowy balkon ok 8m2. Miejsce postojowe w podziemnej hali garażowej zawarte w cenie. Cena do negocjacji.
::DODATKOWE INFORMACJE
Rodzaj budynku: apartamentowiec
Dozór budynku: Ochrona całodobowa
Plac zabaw: TAK
Widok: panorama miasta
Gaz: brak
Woda: tak - miejska
Dojazd: asfalt
Otoczenie: działki zabudowane
Ogrzewanie: miejskie
Linie telefoniczne: TAK
Internet: TAK
Telewizja kablowa: TAK
Komunikacja publ.: metro, tramwaj, autobus miejski
Winda: TAK
Liczba wind: 1
Rozkład: jednostronne rozkładowe
Usytuowanie: środkowe
Drzwi antywłamaniowe: TAK
Teren ogrodzony: TAK
Opłaty w czynszu: fundusz remontowy, CO, woda
Rodzaj mieszkania: apartament
Garaż: garaż
Stan lokalu: Do wprowadzenia
Okna: nowe drewniane
Balkon: duży
Liczba balkonów: 1
Rok budowy: 2007
Liczba pokoi: 2
Wysokość pomieszczeń [m]: 3
Ilość sypialni: 1",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/komfortowy-apartament-na-wynajem-stary-wilanow-ID41VtE,Komfortowy apartament na wynajem - Stary Wilanów,"Warszawa, Wilanów",11 000 zł,N/A,170 m²,5,N/A,dom wolnostojący,1,2,N/A,N/A,inne,2007,do zamieszkania,N/A,N/A,"Na wynajem samodzielne, dwupoziomowe mieszkanie w dwupiętrowym domu jednorodzinnym o powierzchna 170 m2 oraz garaż ok. 36 m2 na dwa samochody, plus możliwość zaparkowania dwóch kolejnych aut na podjeździe. Doskonała lokalizacja na Starym Wilanowie.
Duży przestronny salon z kominkiem i wyjściem na zagospodarowany ogródek z ekspozycją zachodnią. Oddzielna kuchnia z rozsuwanymi drzwiami do jadalni i salonu. Kuchnia w pełni umeblowana i wyposażona w sprzęt AGD. Dodatkowo przy kuchni spiżarni i pralnia. W hallu garderoba i toaleta dla gości.
Na pierwszym piętrze znajdują się: 4 sypialnie, 2 łazienki - jedna z wanną, druga z prysznicem, garderoba. Dwie sypialnie mają szafy w zabudowie. Atutem jest winda z poziomu 0. Z każdego pomieszczenia wyjście na balkon.
Ogrzewanie własne podłogowe. Woda i kanalizacja miejska. Przyłącza do internetu, telefonu i telewizji satelitarnej. W oknach rolety antywłamaniowe i alarm.
Bardzo cicha okolica, niedaleko szkoły francuskiej i brytyjskiej. Dodatkowe opłaty za zużycie mediów: woda, gaz ( ciepła woda i ogrzewanie), energia elektryczna.",Wyposażenie,meble,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda
oddzielna kuchnia",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/komfortowy-apartament-w-porcie-zeranskim-promocja-ID41WPF,Komfortowy apartament w Porcie Żerańskim Promocja,"Warszawa, Białołęka, Starowiślna",1 850 zł,N/A,"53,90 m²",2,N/A,N/A,3,6,N/A,N/A,N/A,2018,N/A,N/A,N/A,"Oferujemy do najmu komfortowy, dwupokojowy apartament w kompleksie apartamentowym przy ul. Starowiślnej na warszawskim Żeraniu (Port Żerański). W skład mieszkania wchodzi salon, sypialnia, niezależna widna kuchnia, łazienka, przedpokój i balkon. Mieszkanie jest w pełni umeblowane i wyposażone w sprzęt RTV i AGD. Do mieszkania przynależy miejsce parkingowe w podziemnym garażu (wliczone w cenę).
Tylko 5 km. do Akademii Leona Koźmińskiego.
CENA:
Czynsz najmu: 1850 zł
Czynsz administracyjny: ok. 550 zł
Media: wg liczników.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/3-bedrooms-vis-a-vis-parku-szczesliwice-ID41Wk0,3 Bedrooms vis a vis Parku Szczęśliwice!,"Warszawa, Ochota, Szczęśliwice",6 500 zł,N/A,135 m²,4,N/A,apartamentowiec,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Jasny, przestronny, trójstronny apartament PO GENERALNYM REMONCIE, z wielkim tarasem usytuowany vis a vis Parku Szczęśliwice.
Drewniane podłogi, duże okna i funkcjonalny rozkład sprawiają, że apartament jest nie tylko doskonale doświetlony, słoneczny, ale przede wszystkim komfortowy.
W CENIE : 3 sypialnie, nowa kuchnia, 2 nowe łazienki, WC, 40m2 tarasu, miejsce postojowe pod budynkiem (możliwość wynajmu drugiego za 150 pln/mies.), piwnica; dostęp do siłowni oraz sauny; ochrona 24/7.
Cicha, spokojna, zielona i bezpieczna okolica z międzynarodowym sąsiedztwem. W pobliżu tramwaje, autobusy, liczne sklepy, restauracje, kawiarnie, punkty usługowe, Blue City i CH Reduta. W parku – basen, boiska do siatkówki, koszykówki, wypożyczalnia kajaków. 10 minut do centrum, jak i do lotniska.",Informacje Dodatkowe,"garaż/miejsce parkingowe
oddzielna kuchnia
taras",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/4-sypialnie-duzy-ogrod-vis-a-vis-park-szczesli-ID41WjY,4 sypialnie - duży Ogród - vis a vis Park Szczesli,"Warszawa, Ochota, Szczęśliwice",6 500 zł,N/A,155 m²,5,N/A,apartamentowiec,parter,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Jasne, przestronne, i funkcjonalne mieszkanie lokal z tarasem i dużym, PRYWATNYM ogrodem, usytuowane w eleganckim, kameralnym apartamentowcu z ochroną i garażem podziemnym vis a vis Parku Szczęśliwice. Bardzo dobry standard wykończenia.
Przestronny salon, jadalnia, kuchnia, 4 sypialnie w tym jedna z własną łazienką, dodatkowa łazienka, WC dla gości, garderoby, 2 duże miejsca postojowe w garażu podziemnym, piwnica ok.12m2 oraz dostęp do siłowni oraz sauny; ochrona 24/7. Elegancki i kameralny budynek z ochroną 24/7.

Cicha, spokojna, zielona i bezpieczna okolica z międzynarodowym sąsiedztwem. W pobliżu tramwaje, autobusy, liczne sklepy, restauracje, kawiarnie, punkty usługowe, Blue City i CH Reduta. W parku – basen, boiska do siatkówki, koszykówki, wypożyczalnia kajaków. 10 minut do centrum, jak i do lotniska.",Informacje Dodatkowe,"garaż/miejsce parkingowe
oddzielna kuchnia
taras",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-120-m-warszawa-ID41W72,"Mieszkanie, 120 m², Warszawa","Warszawa, Wola",8 000 zł,N/A,120 m²,4,N/A,apartamentowiec,6,6,N/A,N/A,N/A,2011,do zamieszkania,1 500 zł,N/A,"120m,nowoczesny, designerski apartament, metro
Apartament usytuowany na ostatnim piętrze modernistycznej, architektury na światowym poziomie. Przyjazne ciepłe wnętrze o niepowtarzalnym designerskim wdzięku zaprojektowane przez znanego artystę i profesora sztuk pięknych. Jest to przestrzeń osobistego komfortu podkreślona niekonwencjonalnym wykończeniem wysokiej jakości. Wyrafinowany projekt to efekt spełnienia najśmielszych marzeń i potrzeb: wysmakowanych zestawień, wyszukanej kolorystyki, wygody, a przede wszystkim funkcjonalności. Podstawą wnętrza są naturalne materiały, stylowe drzwi, indywidualnie zaprojektowane i ręcznie robione kafle oraz umywalki. W całym domu znajdują się ciepła ekskluzywne najwyższej jakości deska podłogowa światowej marki Chapell. Apartament zlokalizowany jest na najpiękniejszym osiedlu w Polsce, posiadającym wiele nagród i wyróżnień. 19-sta dzielnica to nowoczesna architektura na najwyższym poziomie, usytuowana jest nieopodal ścisłego centrum. Mieszkańcy mają całe miasto na wyciagnięcie ręki. W okolicy znajdują się: salon fryzjerski, gabinety dentystyczne, bary i restauracje na najwyższym poziomie. Gama sklepów spożywczych, siłowni, czy fitness sprawiają, że niczego tu nie brakuje. Ta lokalizacja gwarantuje bliski dojazd na lotnisko Chopina ok.14 min. Spokojna okolica z zaprojektowaną zielenią wyłączonym przestrzeniami zielonego patio tylko dla mieszkańców oraz fontannami, nowoczesnymi elementami małej architektury. Winda do garażu, garaż w podziemiach budynku oraz miejsca parkingowe przed budynkiem. Dwie osobne łazienki w tym jedna z prysznicem, a druga z dużym oknem z wanną, bidetem, pralką i osobną suszarką. Znajdują się tam także obszerna bieliźniarka, szafki łazienkowe z szufladami oraz fotel wypoczynkowym. Każde pomieszczenie ma wyjście na loggie, a salon posiada taras połączony z loggią. W . W mieszkaniu znajdują się 3 szafy garderobiane oraz osobna szafa na buty, a także szafa na płaszcze, torebki i kurtki. Kuchnia wyposażona jest w dużą zmywarkę, lodówkę z zamrażalnikiem oraz 2 piekarniki, opiekacz i kuchenkę mikrofalową.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/wolakawalerka28-8-m2balkonmiejsce-postojowe-ID41UsK,"*Wola*kawalerka*28,8 m2*balkon*miejsce postojowe*","Warszawa, Wola, Fort Wola",1 800 zł,N/A,"28,80 m²",1,N/A,blok,2,6,cegła,plastikowe,miejskie,2019,do zamieszkania,N/A,N/A,"*Fort Wola* kawalerka typu studio* balkon*miejsce postojowe w garażu podziemnym*
** do objęcia od 25 stycznia 2021 **
Oferujemy do wynajęcia nowe, ciche jednopokojowe mieszkanie (28,80 m2), położone na zamkniętym, strzeżonym osiedlu na Woli. Budynek z 2019 roku. Mieszkanie składa się z pokoju z dużym balkonem, aneksu kuchennego i łazienki z kabiną prysznicową. Mieszkanie jest funkcjonalne, w pełni umeblowane (meble kuchenne w stałej zabudowie i szafa wykonana w tej samej technologii) i wyposażone w sprzęt AGD (pralka, zmywarka, lodówka z zamrażarką, płyta indukcyjna z okapem i piekarnik). Mieszkanie zupełnie nowe, wykończone z zastosowaniem nowoczesnych materiałów dobrej jakości, jest w bardzo dobrym stanie sanitarnym i technicznym. Do mieszkania przynależy miejsce postojowe położone garażu podziemnym. W sąsiedztwie dużo zieleni, dobrze rozwinięta infrastruktura miejska, blisko głównych szlaków komunikacyjnych – pętla autobusowa i tramwajowa w odległości 5 minutowego spaceru. Szybki dojazd do centrum tramwajem zajmuje około 15 minut.
* czynsz najmu 1800 zł zawiera opłaty dla administratora budynku,
* dodatkowy koszt stanowią opłaty za gospodarowanie odpadami, energię elektryczną oraz za zużytą wodę i ogrzewanie (wszystkie media wg. wskazań liczników).
=
* Polecam i zapraszam na prezentację *
Maria Domeracka tel.kom.: 602 601 020, albo e-mail:
=
** Oferta wyłączna FIESTA ZN w ramach zarządzania najmem - zarzadzanienajmem.eu
** regulamin najmu wyklucza możliwość posiadania zwierząt przez najemców, w mieszkaniu obowiązuje całkowity zakaz palenia.
Niniejsze ogłoszenie nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego
*
* Fort Wola * studio apartment * balcony * parking space in the underground garage *
** for rent from 25 th of January **
We offer for rent a new, quiet one-room apartment (28.80 sqm), located in a closed, guarded housing estate in Wola. Building from 2019. The flat consists of a room with a large balcony, a kitchenette and a bathroom with a shower cabin. The apartment is functional, fully furnished (in the kitchenette there are made-to-measure furniture and a wardrobe made in the same technology) and equipped with home appliances (washing machine, dishwasher, fridge freezer, induction hob with hood and oven). The brand new apartment, finished with the use of modern, good quality materials, is in very good sanitary and technical condition. The apartment includes a parking space located in the underground garage. In the vicinity there is a lot of greenery, well-developed urban infrastructure, close to the main communication routes - bus and tram terminus within a 5-minute walk. A quick tram ride to the center takes about 15 minutes.
* the rent of PLN 1900 includes fees for the building administrator,
* additional costs are charges for electricity, water and heating consumed (all utilities according to meter readings). =
* I recommend and invite you to the presentation
* Maria Domeracka mobile: 602 601 020, or e- mail:
=
** Exclusive offer FIESTA ZN as part of rent management - zarzadzanienajmem.eu
** rental regulations exclude the possibility of having animals for tenants, the apartment is completely non-smoking.
This announcement does not constitute an offer within the meaning of the Civil Code
*",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-105-m-warszawa-ID41TZ4,"Mieszkanie, 105 m², Warszawa","Warszawa, Śródmieście, Leona Kruczkowskiego",8 500 zł,N/A,105 m²,3,N/A,apartamentowiec,1,5,N/A,N/A,N/A,2008,do zamieszkania,N/A,N/A,"Do wynajęcia apartament o powierzchni całkowitej 105 m2; znajduje się na 1 piętrze prestiżowego osiedla ""Patria"" na warszawskim Powiślu. Mieszkanie obustronnie bardzo ciche (nie widać ulicy, samochodów, ani placu zabaw). Tylko dwa mieszkania na piętrze. Duża winda. Przestronna portiernia z fotelami, duże, przestronne klatki schodowe.
Osiedle ""Patria"" jest otoczone parkami oraz znajduje się kilka minut od Placu Trzech Krzyży i Wisły.
Osiedle ma recepcję oraz ochronę czynną 24 godz. na dobę.

Apartament jest wykończony przy użyciu materiałów najwyższej jakości i składa się z 3 pokoi, dużej kuchni, łazienki z wanną oraz prysznicem, WC, garderoby, oraz pom. gospodarczego.
Do apartamentu przynależy miejsce parkingowe w podziemnym garażu oraz loggia ok. 8m2.",Wyposażenie,meble,Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A
https://www.otodom.pl/pl/oferta/wyjatkowy-styl-zycia-ultimate-lifestyle-ID41Txe,Wyjątkowy styl życia/Ultimate lifestyle,"Warszawa, Śródmieście",4 000 zł,N/A,"67,80 m²",3,N/A,apartamentowiec,8,10,N/A,aluminiowe,miejskie,2008,do zamieszkania,N/A,N/A,"DO WYNAJĘCIA:
*For English, scroll down*
Wyjątkowa wygoda stylu życia
Idealnie dopasowany do profesjonalnej pary, wymagającego inwestora lub osób poszukujących miejsca do życia w centrum, ten dobrze skonfigurowany apartament został zaprojektowany z myślą o funkcjonalności wymagającej niewielkich nakładów. Usytuowany w prawdopodobnie najlepszej lokalizacji w ŚRÓDMIEŚCIU, kilka kroków od parku Saskiego, sklepów , kawiarni i kultowego Placu Grzybowskiego.
- pokój gościnny ze swobodnym dostępem do kuchni
- główna sypialnia z dużym oknem i zabudowaniami
- gabinet z bardzo dużymi oknami
- duża wyłożona kafelkami łazienka z prysznicem
- kuchnia z szafkami w zabudowie
- garderoba
- garaż - dodatkowo płatny",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,winda,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/modern-apartment-at-city-center-ID2Wytw,Modern apartment at City Center,"Warszawa, Śródmieście, ul. Grzybowska",8 000 zł,N/A,100 m²,3,N/A,apartamentowiec,10,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Apartament zlokalizowany jest w ekskluzywnym apartamentowcu, w samym sercu Warszawy.
Budynek chroniony i monitorowany 24h/dobę, z recepcją oraz patio dla mieszkańców i placem zabaw dla dzieci.
Prestiżowa lokalizacja w pobliżu Starego Miasta, Parku Saskiego i Placu Mirowskiego, łącząca w sobie elegancję z wyjątkową wygodą oraz sprzyja wszelkim udogodnieniom i szybkiemu dostępowi do różnorodnych atrakcji. Doskonałe połączenie komunikacyjne i bliskości linii metra.
Okolice Placu Grzybowskiego umożliwiają aktywne uczestnictwo w biznesowym i kulturalnym życiu stolicy.
Salon połączony z otwartą nowoczesną kuchnią, sypialnia małżeńska z telewizorem, sypialnia gościnna, która może służyć za gabinet, dwie łazienki jedna z wanną druga z kabiną prysznicową, dwie duże garderoby, loggia, klimatyzacja w każdym pokoju. Apartament jest w pełni umeblowany i wyposażony. Niesamowity panoramiczny widok na Centrum Warszawy.",Wyposażenie,"zmywarka
lodówka
piekarnik
telewizor
pralka",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Media,"telewizja kablowa
internet",Informacje Dodatkowe,"klimatyzacja
garaż/miejsce parkingowe
winda
taras",N/A
https://www.otodom.pl/pl/oferta/fantastyczny-penthouse-z-kominkiem-ID3FUQE,Fantastyczny penthouse z kominkiem,"Warszawa, Mokotów",18 000 zł,N/A,246 m²,5,N/A,apartamentowiec,3,3,N/A,N/A,N/A,2004,do zamieszkania,N/A,N/A,"HomeOne ma przyjemność przedstawić fantastyczny penthouse do wynajęcia, usytuowany w cichej, zielonej okolicy, w sąsiedztwie parku Królikarnia - Znakomita lokalizacja. 
Sercem nieruchomości jest fantastyczny, przestronny salon (ok. 100 m2) z kominkiem oraz o ponad przeciętnej wysokości, który dzięki idealnemu doświetleniu dostarcza wyjątkowego uczucia lekkości i przytulności. Znajduje się tu tak ze wyjście na nieduży, lecz przytulny taras z południowa ekspozycją oraz pięknym widokiem na okolicę. Kolejnym atutem nieruchomości jest przestronna, wypełni wyposażona kuchnia z wyspą, która harmonijnie łączy się z salonem, a którą w razie potrzeby można oddzielić przesuwnymi drzwiami. Dodatkowo na tym poziomie znajduje się przestronna sypialnia z łazianka, otwarty gabinet, toaleta gościnna, pralnia oraz liczne wbudowane szafy. 
Na górnym poziomie znajdują się kolejne dwie sypialnia, każda z łazienką oraz open space - z miejscem do przechowywania. ",Zabezpieczenia,"domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"klimatyzacja
garaż/miejsce parkingowe
winda
taras
dwupoziomowe",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-w-okolicy-starego-mokotowa-ID3tOpy,Ekskluzywny Apartament w okolicy Starego Mokotowa,"Warszawa, Mokotów, ul. Pod Skocznią",10 000 zł,N/A,124 m²,3,N/A,N/A,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Oferta wynajmu wyjątkowego Apartamentu w willowej okolicy nieopodal Starego mokotowa. 
Apartament o powierzchni 125 m2 na ostatnim piętrze ze słonecznym tarasem. 
Jasny i przestronny salon o zróżnicowanej wysokości o charakterze soft loftu. 
2 sypialnie, w tym jedna z pokojem kąpielowym, garderoba. 
Dodatkowo 2 łazienka, w pełni wyposażona kuchnia. 
Apartament sprosta wymaganiom najbardziej wynajmujących klientów, których niniejszym zapraszam uprzejmie do kontaktu. ",Wyposażenie,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"garaż/miejsce parkingowe
taras",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-240-m-warszawa-ID417Lk,"Mieszkanie, 240 m², Warszawa","Warszawa, Śródmieście",23 000 zł,N/A,240 m²,6,N/A,N/A,6,6,N/A,N/A,N/A,1913,N/A,N/A,N/A,"CRYSTAL HOUSE S.A. rekomenduje:
Wyjątkowy apartament na jednej z najpiękniejszych ulic Śródmieścia Południowego.
ULICA FLORY
Ulica wytyczona została na początku XX wieku na terenach dawnego Towarzystwa Ogrodniczego Warszawskiego, na terenie rozparcelowanych ogrodów. Szybko zabudowano ją wysokimi kamienicami, w 1933 urzędowo otrzymała obowiązującą do dziś nazwę.
KAMIENICA
Obiekt przy Flory 3 to obiekt , który został wzniesiony w Warszawie na terenach dzielnicy Śródmieście. Funkcjonuje też jako Kamienica Gesnera.
Budynek powstał dla R. Gessnera, który szybko odsprzedał go znanemu przedsiębiorcy i inwestorowi Edwardowi Ahrendsowi. - Szczególnie wart uwagi jest portal bramy z niezwykle fantazyjnie wkomponowanym napisem z hipotecznymi domu - 6584.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
